UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	71
0	61
0	35
1	21
0	62
0	0
0	0
0	0
0	5
1	37
0	48
0	49
0	17
0	15
0	9
0	8
0	4
0	4
0	0
0	0
0	0
0	0
3	606
0	606
19	359
6	0
0	8
0	30
0	207
5	186
0	0
4	36
0	24
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
190	27
0	15
0	11
50	3
0	3
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	15
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
1	0
0	0
0	14
0	269
0	0
0	0
0	0
0	3
0	1
4	1
0	0
0	0
0	0
0	0
0	0
0	0
2	40
0	18
0	33
0	8
0	5
7	5
0	0
0	0
0	0
0	0
0	0
0	268
22	2458
2	1670
2	421
0	2010
3	1110
30	22
0	22
0	0
0	0
0	26
0	24
0	24
0	24
0	24
0	0
0	0
0	0
0	40
0	42
0	40
0	30
0	40
0	39
0	22
0	0
0	1
1	3
0	1
0	1
0	3
0	5
104	18
0	7
0	10
1	0
2	0
23	90
5	90
3	70
0	58
0	69
0	43
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	62
0	14
5	62
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	3
59	3
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
37	0
1	0
0	0
1	0
0	0
0	9
0	2
3	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
65	107
1	96
0	54
0	10
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	79
0	79
1	18
0	13
0	0
0	0
0	0
0	0
0	0
4	64
0	0
0	64
0	16
0	16
0	0
0	0
7	0
35	4
0	4
0	0
0	0
1	2
2	2
0	0
4	31
1	30
1	12
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	7
0	7
0	7
0	0
0	2
1	1
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
21	17
1	17
0	7
0	0
0	0
0	0
0	0
7	113
0	0
0	115
16	211
0	24
0	126
0	72
0	51
0	52
14	3
0	3
0	0
0	0
0	143
0	443
0	456
0	454
2	260
18	445
0	22
0	209
16	58
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	7
0	4731
0	910
0	938
0	13206
0	12631
0	12649
0	10261
1	116
0	13
0	3
14	114
1	5
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	39
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	232
0	232
0	103
0	3
0	0
0	30
1	23
0	21
0	1
0	0
1	23
1	8
0	0
0	0
0	0
0	0
0	253
0	256
0	256
2	223
0	161
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	7
0	7
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
2	8
0	50
0	45
0	4
0	9
0	48
1	29
0	1
0	25
44	6
0	6
0	4
0	0
1	0
0	32
0	35
0	6
0	6
1	5
0	1
0	5
62	7
0	1
0	1
0	3
0	2
0	3
0	0
0	0
0	0
0	0
0	2691
0	0
0	0
0	0
0	614
0	33
0	33
0	290
0	2642
0	2780
0	2726
0	0
3	22
0	13
0	0
3	21
251	1272
24	631
0	2722
1	57
0	56
19	109
4	630
16	679
0	1217
0	5
0	25
0	93
0	73
0	0
0	0
0	0
0	0
2	0
8	0
0	0
18	45
1	44
0	5
67	48
0	0
0	14
0	19
0	30
0	2
0	29
0	0
0	0
3	1
0	0
0	0
3	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
2	0
1	0
125	107
0	44
0	21
0	0
0	0
1	85
3	16
0	11
0	16
0	0
9	12
0	480
3	487
4	46
1	39
0	31
0	13
0	3
3	0
0	4
4	42
113	43
1	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
132	89
5	74
0	15
6	0
45	219
0	105
8	217
0	0
0	8
0	10
0	41
0	0
0	70
0	10
0	9
0	0
26	4
1	4
0	13
0	2
0	1
0	12
0	28
0	59
0	59
0	61
0	74
3	72
1	0
0	71
0	0
1	1
0	0
0	0
0	212
0	224
0	108
1	109
0	0
0	14
1	15
0	7
3	9
0	0
1	1
0	0
0	1
0	10
7	60
5	55
0	57
0	53
2	2
0	4
1	0
44	11
0	11
0	0
0	0
0	70
1	60
0	1
1	0
0	18
0	0
0	104
0	82
0	90
0	36
6	3
0	1
1	14
0	14
0	2
0	0
0	1
1	1
0	124
0	125
1	124
1	124
0	14
0	8
0	1
0	1
9	0
0	0
0	5
0	3
1	3
0	1
0	2
0	0
0	0
0	2
0	0
0	0
1	140
67	177
1	9
7	9
1	1
0	113
238	52
3	0
9	18
0	37
0	28
0	5
1	7
0	0
0	0
0	0
1	0
0	0
1	4
0	0
0	0
0	0
0	0
0	4
0	411
2	411
2	115
1	13
1	16
0	9
0	10
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	4
0	4
2	4
0	0
0	0
27	44
0	0
1	34
0	33
0	40
0	0
0	0
0	0
0	32
0	7
0	33
0	27
0	27
0	27
0	7
260	3
0	0
2	76
11	82
2	56
0	54
1	79
0	15
1	51
0	60
0	60
0	17
0	14
0	1
0	4
0	0
0	0
0	0
0	1
3	49
32	50
0	0
4	0
0	0
0	0
0	2
0	2
0	1
1	2
0	2
3	4
0	4
0	4
0	0
0	0
0	5
3	10
0	8
0	10
0	41
7	51
1	0
0	16
4	11
9	92
6	81
0	0
3	0
0	56
0	81
0	9
199	0
0	0
0	0
0	0
1	0
0	0
28	162
3	123
0	158
16	137
0	31
3	105
0	60
1	0
50	335
5	326
0	11
0	40
0	49
13	46
2	48
0	4
0	0
0	4
0	2
0	1
3	0
0	1
0	0
0	0
0	0
0	0
0	50
0	50
0	50
0	4
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	6
1	6
0	1
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	91
0	1
0	26
5	0
1	68
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
25	1431
1	1140
3	1227
1	1229
0	540
0	507
11	69
1	3
0	52
1	46
2	0
0	0
0	0
0	0
0	81
0	81
0	49
0	13
9	40
0	0
160	82
2	42
0	0
0	5
0	0
0	0
1	0
3	0
3	0
0	0
0	0
0	0
0	0
0	0
10	552
0	566
0	1
0	114
4	469
0	412
0	412
0	488
0	438
0	21
0	1
0	0
0	25
1	16
0	76
6	0
2	16
1	19
1	0
0	25
2	0
7	71
0	49
1	0
2	0
0	140
0	0
1	141
0	1
6	33
2	126
157	126
1	37
7	0
0	5
0	1
0	28
2	5
0	28
0	7
0	6
0	6
0	10
0	10
4	10
6	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
18	4
0	4
0	0
0	0
1	33
0	57
0	53
2	5
91	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	4
0	0
0	0
0	0
1	49
0	16
4	26
3	6
0	14
0	0
0	29
1	15
0	0
0	0
0	0
0	0
0	0
0	0
0	142
0	143
2	8
0	0
0	11
0	0
0	13
0	12
1	3
0	0
89	0
12	34
0	34
0	3
0	104
0	0
0	0
0	0
0	5
0	1
94	14
0	0
0	0
0	8
0	2
3	0
7	0
0	0
2	0
0	0
0	0
6	66
0	62
0	12
0	7
0	1
0	1
0	2
0	0
0	3
0	0
0	0
0	0
0	0
1	4
0	251
1	30
0	41
2	252
0	159
0	145
0	38
0	72
1	7
0	0
0	0
0	0
0	0
1	0
0	0
0	12
0	10
0	9
0	11
0	7
1	9
0	9
0	0
0	1
0	3
0	3
0	3
0	4
0	3
0	6
0	27
0	24
0	23
0	14
0	5
0	3
0	1
0	46
0	1
0	47
0	1
1	1
3	107
1	107
0	7
0	4
1	20
0	19
9	3
1	3
0	0
0	0
0	0
0	0
2	12
0	3
0	11
0	1
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	229
1744	841
0	31
0	6
0	9
0	128
0	130
0	345
277	57
4	14
3	43
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
4	107
0	11
0	11
0	76
0	1
2	55
0	14
0	6
0	0
0	12
2	0
1	0
271	61
26	61
0	5
0	5
0	9
0	7
0	12
2	19
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
313	233
1	204
1	34
1	29
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	3
8	3
0	0
0	0
0	0
0	0
0	0
70	0
0	0
1	0
3	175
0	171
0	127
9	112
0	109
0	61
0	31
2	29
0	1
5	21
2	2
0	2
0	0
0	0
0	0
5	215
0	218
0	212
0	215
1	3
0	4
1	0
0	19
0	32
0	0
0	42
0	8
0	29
0	0
0	0
0	3
0	0
0	0
0	0
0	1
0	3
0	3
0	0
0	154
0	1
0	1
0	0
0	265
0	345
0	245
4	334
0	35
0	243
0	3
0	46
0	296
0	0
2	7
0	138
0	49
40	81
0	72
0	8
0	2
0	3
0	6
2	163
2	118
4	116
0	6
0	15
0	18
1	5
2	10
3	4
0	15
0	1
0	0
0	0
0	108
3	113
0	48
0	13
0	6
0	0
0	0
0	0
0	0
0	8
0	28
0	27
0	17
0	13
0	15
9	25
0	13
0	8
0	0
26	319
0	279
5	80
1	150
0	22
1	107
0	0
0	0
17	12
0	12
0	8
0	0
1	0
0	0
1	0
0	54
0	19
9	54
0	0
0	5
0	0
0	5
0	14
0	14
0	14
0	3
0	2
0	2
0	1
6	22
0	22
0	0
0	0
0	0
5	11
0	0
0	10
1	1
0	0
0	0
0	0
0	0
0	0
0	8
45	17
0	18
0	27
2	20
0	4
9	8
2	23
0	21
2	12
0	119
0	0
0	0
1	130
3	33
0	49
1	18
0	11
0	0
0	0
0	0
0	0
2	0
0	0
0	0
102	16
2	4
0	12
0	0
0	20
0	20
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
76	7
1	1
1	5
0	0
96	7
0	0
0	7
1	0
1	0
0	0
2	77
3	138
0	138
3	5
0	49
1	22
0	4
0	0
0	1
0	0
1	4
0	17
0	0
0	9
0	8
0	12
0	7
0	2
0	0
1	0
374	404
0	207
13	28
45	235
4	34
1	49
0	56
0	34
0	0
0	33
50	33
2	0
0	0
0	0
490	125
5	115
1	54
122	35
6	27
0	0
2	1
0	132
1	207
0	187
0	56
0	81
0	43
4	7
1	0
0	0
3	14
0	10
0	9
0	2
0	2
3	2
1	2
55	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
22	0
1	31
0	11
0	0
0	0
3	7
0	0
5	7
0	0
0	0
0	0
0	0
0	0
1	7
1	7
0	7
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
25	4
0	2
1	2
0	21
3	13
0	15
0	6
0	7
0	4
0	0
0	1
0	2
0	1
22	12
5	11
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	7
0	26
0	0
0	2
0	26
0	10
0	24
8	28
1	1
0	0
0	0
0	26
0	4
0	0
0	37
0	48
0	46
1	51
0	3
3	6
0	2
0	7
4	1
2	10
5	9
13	30
1	5
25	7
9	7
0	0
13	4
0	0
0	2
0	0
0	2
170	227
0	227
2	6
0	0
0	4
4	11
4	0
12	0
313	492
0	153
0	369
0	363
2	436
0	62
6	85
43	168
11	323
0	323
3	260
4	24
0	84
0	29
19	217
0	26
0	34
0	27
0	30
1	25
0	6
0	14
0	8
3	8
0	7
1	0
3	65
0	37
0	13
0	10
0	52
0	11
2	2
0	8
31	44
0	36
0	0
0	3
0	1
0	1
0	1
1	0
0	2
41	41
0	38
0	31
0	22
0	2
0	0
0	0
0	0
0	0
113	0
0	0
0	0
0	28
0	1
2	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
1	9
0	50
0	14
0	2
0	2
0	9
0	40
140	79
8	29
2	8
0	88
8	1
1	8
0	0
1	47
0	43
0	0
0	46
0	42
0	0
163	126
0	115
3	25
0	0
0	6
0	6
0	2
0	4
2	16
0	42
0	44
0	48
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	24
0	8
0	5
0	5
0	3
0	5
0	5
0	0
0	0
0	4
0	0
0	1
0	0
0	1
0	2
0	1
0	0
1	0
0	0
26	99
0	94
1	50
0	5
0	0
1	1
0	1
0	0
0	0
1	0
0	0
318	0
7	0
16	19
0	2
0	0
0	0
0	0
10	0
2	3
1	0
0	0
0	7
0	6
0	4
0	4
0	0
6	5
137	47
0	29
1	19
4	0
0	0
0	32
0	174
0	12
0	29
0	20
38	194
0	10
0	25
0	14
0	0
0	45
0	0
0	24
0	52
0	21
0	24
0	0
0	44
0	0
616	2
0	0
0	2
0	0
0	0
102	7
0	0
0	0
0	0
0	0
0	7
1	18
0	18
0	8
1	0
1	0
20	61
0	61
2	61
2	0
0	0
0	20
0	19
0	5
2	12
0	0
0	0
2	0
21	13
0	11
0	13
0	13
0	0
2	1
0	4
82	34
1	1
0	2
0	0
0	21
0	15
0	19
0	1
0	0
0	1
0	0
0	16
0	38
1	33
0	0
0	53
0	9
0	36
0	31
0	1
0	1
0	14
0	0
0	15
0	4
0	11
0	9
107	22
0	9
0	22
0	22
1	4
2	0
5	0
0	1
0	8
0	0
0	1
0	0
0	0
0	0
5	195
0	0
2	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	25
4	0
0	0
0	0
0	0
5	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	46
0	1
0	5
0	16
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	73
0	42
1	190
0	190
1	125
37	125
1	187
0	187
0	0
8	0
10	0
0	32
0	0
0	0
0	0
0	201
0	199
0	198
0	17
1	0
0	0
0	2
0	2
3	0
1	1
20	0
0	27
3	365
0	47
0	13
1	339
0	45
0	2
2	177
4	151
0	0
0	14
0	26
0	7
0	0
75	1144
1	391
2	730
0	108
6	810
1	723
4	221
0	188
3	171
0	1
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	4
0	3
0	11
0	2
0	0
0	3
0	11
0	1
0	10
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
6	37
0	18
0	38
0	10
0	0
0	2
0	0
0	0
0	0
0	0
99	14
2	14
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	40
1	32
1	1
0	38
0	132
57	149
0	31
0	27
0	35
0	0
0	0
0	27
2	27
0	3
0	4
0	0
0	0
1	0
0	0
0	0
0	67
0	22
0	1
0	67
84	31
1	31
0	9
0	53
70	58
0	25
0	17
0	0
0	3
0	0
2	487
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
20	237
0	237
0	40
0	36
0	23
0	10
0	0
0	7
0	25
1	13
0	0
0	7
44	65
3	7
0	16
0	1
0	70
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	166
0	174
0	0
0	0
0	179
0	172
0	0
0	72
1	17
0	9
0	13
0	0
0	68
0	165
0	161
0	14
0	6
0	65
0	11
0	0
0	0
0	17
0	27
0	27
0	21
0	9
0	0
1	1
0	0
0	0
0	1
0	0
0	0
0	0
1	3
6	106
0	104
0	106
0	22
2	58
1	70
0	25
2	0
2	0
1	1
3	18
1	0
1	0
4	0
1	18
0	0
1	0
285	91
0	91
0	2
0	0
0	0
1	743
5	784
9	798
2	378
0	392
0	156
4	13
0	24
0	19
1	0
1	134
19	134
0	114
3	7
0	46
3	4
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	11
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
31	6
0	6
0	7
0	5
0	4
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
854	519
0	181
14	338
0	0
0	56
0	0
84	79
0	1
0	13
0	79
0	18
0	9
0	1224
0	1137
0	1155
0	1198
0	1216
2	1203
0	1242
3	679
0	35
1	181
0	81
1	32
4	293
0	18
0	105
0	90
0	31
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
237	0
0	0
0	0
0	0
0	0
0	15
0	7
1	23
0	13
0	0
0	0
73	0
0	0
0	3
0	5
0	7
1	20
0	27
0	32
0	42
1	39
2	28
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
263	560
6	548
0	26
1	0
182	470
0	467
0	271
498	972
1	972
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	433
3	431
0	439
0	124
0	224
0	218
0	213
5	216
0	8
0	13
0	13
0	6
1	18
0	10
0	16
0	15
0	12
1	5
0	7
0	1
0	9
0	5
0	0
1	2
0	2
0	8
3	8
0	0
0	0
0	0
0	0
0	0
82	559
43	557
0	521
0	0
24	265
12	150
0	265
0	37
0	53
0	0
0	1
10	21
0	81
1	5
0	5
0	92
0	15
0	0
0	356
9	282
0	313
20	355
1	9
0	40
0	26
0	24
0	5
0	9
0	0
1	76
1	0
0	1
0	0
0	1
0	0
0	8
0	10
0	11
0	7
0	1
0	1
0	0
0	2
0	0
0	1
0	1
13	260
4	241
0	25
0	0
0	0
0	0
0	0
0	0
28	35
0	36
0	12
1	12
0	0
0	0
0	0
0	0
111	17
0	16
0	1
0	9
0	9
0	9
0	3
0	4
0	4
0	0
0	4
0	4
0	0
0	2
2	89
1	87
0	78
0	80
0	77
0	12
0	14
0	3
0	0
1	27
1	27
0	27
0	0
0	66
0	69
0	58
0	7
0	18
0	5
0	0
0	3
0	3
0	0
0	7
0	8
0	4
0	0
0	4
0	0
0	0
0	3
0	5
7	130
0	5
0	1
0	3
0	60
0	6
0	1
2	1
0	83
1	47
0	6
17	20
2	5
0	15
0	4
0	4
0	2
0	2
0	1
0	1
0	0
6	3
0	0
0	3
67	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
11	4
0	4
13	192
10	183
1	134
2	192
1	4
0	0
1	34
0	20
0	204
0	221
4	191
0	5
0	209
0	5
0	0
0	0
0	26
2	47
1	58
0	58
0	7
0	2
0	18
0	18
0	31
10	44
0	41
0	131
0	3
0	28
0	11
0	9
0	187
2	176
0	178
1	178
1	191
0	190
1	28
0	20
0	6
0	3
7	12
0	16
2	70
0	74
3	73
0	70
0	18
1	13
0	0
0	27
1	14
0	16
0	11
0	12
0	7
1	0
1	0
0	0
0	1
2	1
0	0
1	114
0	6
0	25
0	74
1	19
0	71
0	36
1	42
0	19
0	19
0	10
1	0
2	3
0	16
1	11
5	11
3	1373
0	1265
0	907
6	574
8	317
1	144
0	121
0	97
0	0
0	0
0	0
0	0
86	164
0	48
0	74
0	161
0	167
1	65
0	136
0	14
1	1
0	0
1	3
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	91
6	86
0	95
2	91
0	34
3	37
0	26
0	42
0	31
0	3
0	2
0	6
0	3
487	150
1	2
0	148
0	0
0	0
2	99
0	6
0	21
2	0
0	2
0	1
0	1
0	0
0	8
0	97
0	0
0	6
0	7
0	7
0	7
0	3
0	67
0	70
1	9
0	22
0	30
0	29
0	20
0	30
1	4
1	20
0	6
0	22
2	7
0	0
0	0
0	0
2	45
1	45
0	42
1	37
0	1
0	3
0	2
0	1
0	2
0	0
5	51
1	2
0	2
2	39
1	3
2	0
0	0
0	2
0	38
1	24
0	20
1	21
10	0
0	0
0	67
1	67
0	65
0	4
0	9
0	55
1	2
0	6
0	0
0	0
1	26
0	1
0	2
0	24
2	1
0	1
1	26
0	1
0	0
0	0
0	9
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	160
0	160
0	101
1	8
0	74
0	35
0	8
0	0
20	0
0	0
0	0
0	0
0	9
1	9
0	1
0	0
301	4
0	0
0	0
1	153
0	156
0	139
0	0
1	63
1	0
0	8
0	27
0	11
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
1	0
0	0
3	90
0	76
2	90
28	17
0	17
0	6
0	11
0	20
0	11
0	1
0	0
2	3
0	3
0	0
0	4
1	0
0	0
0	0
0	0
25	9
0	9
0	3
0	0
0	41
0	41
0	41
0	41
0	10
0	1
0	1
0	1
0	1
0	3
0	1
0	1
0	0
0	0
0	0
33	22
0	22
49	74
0	37
0	31
0	27
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
57	431
0	417
0	31
0	73
1	0
1	43
0	38
0	0
7	22
0	22
0	0
0	0
0	0
0	40
0	34
0	38
5	10
1	34
3	1
0	0
0	6
0	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	21
0	21
5	78
3	0
0	78
0	0
47	0
0	0
10	0
0	0
0	0
5	2
0	0
2	0
0	0
0	0
0	2
0	0
5	116
0	20
1	119
0	112
5	45
1	113
0	104
6	99
0	26
0	27
1	28
0	45
2	0
1	9
25	0
1	28
10	8
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
67	209
5	193
1	179
0	191
0	154
0	192
0	117
0	42
94	0
50	0
23	18
61	18
59	0
32	0
76	0
1	1
0	3
0	1
0	2
0	0
152	0
48	0
136	0
147	0
0	0
2	9
5	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	3
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
16	20
0	16
0	4
0	3
0	0
0	1
0	0
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1159
0	1154
4	475
2	997
2	149
3	22
13	27
0	35
0	21
0	154
0	398
1	27
0	0
1	30
0	0
0	148
1	50
0	6
1	0
0	0
3	6
0	6
0	6
0	6
138	2
2	2
6	26
32	0
47	9
1	26
0	0
9	6
3	3
0	1
0	2
4	11
17	10
0	9
39	19
0	1
8	142
0	143
0	84
0	94
4	124
0	140
1	18
0	9
0	0
0	9
0	5
3	20
6	2
0	25
0	2
0	17
189	4
6	113
80	170
1	187
35	39
46	131
2	25
2	61
4	23
