UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	84
0	71
1	51
0	31
0	74
0	1
1	1
0	0
0	11
0	32
2	57
0	57
0	15
2	10
0	9
0	7
0	2
0	8
0	0
0	0
0	0
0	0
0	197
0	197
1	116
3	0
0	4
0	10
0	68
1	62
1	0
2	13
3	9
0	4
1	0
0	0
0	0
3	0
0	0
5	0
5	0
0	0
0	0
176	23
0	15
0	10
52	4
0	4
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	30
0	29
0	23
0	16
0	0
0	1
0	2
0	0
0	2
0	2
0	0
0	0
1	2
0	2
0	0
0	0
0	0
0	0
0	11
0	110
0	0
0	0
0	0
0	7
0	1
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	8
0	17
0	5
1	1
2	1
0	0
0	0
0	0
0	0
0	0
0	147
9	1271
2	855
2	228
0	1033
2	548
25	28
0	28
1	0
0	0
0	25
0	25
0	26
0	26
0	26
0	0
0	0
0	0
0	38
0	37
0	36
0	24
0	37
0	36
0	19
0	0
0	1
0	3
0	3
0	1
1	5
0	1
39	6
0	6
1	5
0	0
2	0
19	61
3	62
0	51
0	39
1	47
0	32
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	66
0	16
3	66
0	1
0	1
2	1
0	0
0	0
0	1
0	0
0	0
0	2
68	2
0	0
2	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
1	0
0	0
0	20
0	2
1	20
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
77	107
1	90
2	63
0	15
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
6	84
0	84
0	17
0	15
0	1
0	0
0	0
0	0
0	0
6	57
0	0
0	57
0	15
0	16
0	0
0	0
6	0
39	0
0	0
0	0
0	0
2	7
0	7
0	0
3	13
0	13
0	9
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	26
0	9
0	11
0	11
0	0
0	2
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
20	13
0	13
0	3
0	0
0	0
0	0
0	0
5	71
0	0
1	78
13	134
0	17
0	82
0	46
0	37
0	39
25	3
0	3
0	0
0	0
0	54
0	147
0	145
0	145
3	87
4	140
0	3
0	61
6	14
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	1
0	0
0	0
0	3183
0	610
0	855
0	12311
0	9703
0	8682
0	9392
2	108
0	16
0	2
6	107
3	3
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	124
0	124
1	57
0	0
0	0
2	11
1	9
0	5
1	0
0	0
0	11
0	5
3	0
0	0
2	0
0	0
1	242
0	246
0	246
0	227
1	156
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	1
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	26
0	0
1	0
0	26
0	16
0	1
0	13
43	8
1	8
1	5
0	0
0	0
0	34
0	36
0	6
0	4
0	7
0	0
0	6
53	8
0	0
0	0
0	2
0	0
0	2
0	0
0	1
0	0
0	0
1	540
0	0
0	0
0	0
0	232
0	6
0	5
0	108
0	487
0	560
0	545
0	0
0	1
2	1
0	0
2	2
116	558
11	272
0	503
6	31
2	20
26	45
4	295
2	66
0	160
1	0
0	4
0	16
0	9
0	0
0	0
0	0
0	0
0	0
3	0
0	0
19	34
3	33
0	3
62	28
0	0
0	9
0	15
0	13
0	2
0	14
0	0
0	0
5	1
0	1
0	1
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
84	64
0	38
1	7
0	0
0	0
1	54
1	9
0	5
1	13
0	0
4	5
0	362
2	378
1	42
0	26
0	25
0	13
0	4
4	0
1	4
4	12
85	13
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	76
5	64
0	12
6	0
26	115
1	63
0	113
0	0
0	4
0	8
0	21
0	0
1	31
0	6
0	3
0	1
7	0
1	0
0	5
0	2
0	3
0	5
1	13
0	26
0	28
0	27
0	43
0	42
3	0
0	39
0	0
0	1
0	0
0	0
0	153
0	161
0	80
2	76
0	0
0	14
0	8
0	3
3	3
0	0
0	1
0	0
0	1
0	4
9	31
2	26
0	30
1	28
0	3
0	1
1	0
40	14
0	12
3	0
0	0
0	64
3	57
1	0
0	0
0	12
0	0
0	98
0	76
0	87
0	33
1	8
0	1
1	25
0	22
0	2
0	3
0	5
0	1
0	72
1	72
0	72
1	72
0	8
0	6
0	0
0	0
7	0
0	0
0	4
0	4
1	4
0	2
0	2
0	0
0	0
0	0
0	0
0	0
2	128
66	160
0	18
6	12
0	1
0	107
209	41
0	1
3	11
0	35
0	28
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	239
0	239
1	51
1	4
0	9
0	8
0	6
0	7
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
1	3
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
36	41
0	0
0	33
0	36
0	40
0	0
0	0
0	0
0	31
0	11
0	32
0	25
0	26
0	24
0	3
195	0
0	0
2	68
9	74
0	44
0	37
0	70
0	7
0	38
0	65
0	65
1	16
0	9
0	0
0	0
0	0
0	0
0	0
2	2
6	31
18	34
0	0
0	0
0	0
0	0
0	4
0	4
0	2
0	4
0	3
0	3
0	3
0	3
1	0
0	0
0	1
1	1
0	1
0	1
0	10
3	14
1	1
0	7
1	1
10	73
4	67
0	0
5	0
0	38
0	67
1	5
197	0
0	0
0	1
0	1
1	1
0	0
15	76
3	60
0	74
9	63
0	19
0	47
0	33
0	0
18	116
8	111
0	2
0	9
0	11
18	53
3	50
0	3
0	2
0	3
0	3
0	0
1	0
1	1
0	3
0	0
0	0
0	0
0	49
0	49
0	49
0	5
0	0
1	0
0	0
0	3
0	0
0	0
0	0
0	3
0	0
0	0
2	3
0	3
0	0
0	3
0	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	80
0	0
0	25
2	0
0	56
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
12	981
1	766
1	850
2	851
1	360
0	371
6	71
0	6
0	54
0	47
0	3
0	0
0	0
0	0
0	58
0	58
0	38
0	7
7	38
0	0
127	58
1	19
1	0
0	5
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
4	322
0	330
1	0
0	80
1	270
0	243
0	244
0	287
0	255
0	15
0	0
0	0
0	12
0	6
0	42
5	0
1	8
0	16
1	0
0	19
1	0
4	48
0	30
0	0
2	0
0	87
0	0
1	87
0	0
7	14
2	57
95	57
3	16
2	0
0	8
0	0
0	24
1	9
0	23
0	0
0	0
0	1
0	1
0	1
0	1
3	1
0	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
25	5
0	5
0	0
0	0
0	23
0	33
0	33
1	1
154	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	6
0	0
0	0
0	0
2	37
2	16
4	24
1	8
0	15
0	0
0	20
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	146
0	142
4	5
0	0
0	11
0	4
0	10
1	11
0	6
1	0
64	0
9	20
0	20
0	3
0	84
0	0
0	0
0	0
0	2
0	3
73	13
0	2
1	0
0	10
0	0
0	0
5	0
0	0
0	0
0	0
0	0
1	51
0	41
0	16
0	14
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	101
1	12
0	17
2	100
0	55
0	51
0	9
2	39
0	7
1	0
0	0
1	0
0	0
0	0
0	0
0	7
0	7
0	7
0	8
0	7
2	8
0	7
0	3
0	2
0	1
0	1
0	0
0	0
0	1
0	4
0	23
0	25
0	20
0	16
0	6
1	0
0	0
0	21
0	0
0	23
1	2
1	0
2	53
0	53
0	5
0	4
2	11
1	7
14	8
1	8
2	0
0	0
0	0
0	0
0	25
0	11
0	21
0	2
0	0
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	328
2719	1258
2	53
0	6
0	18
0	186
0	205
0	517
352	92
1	13
0	79
0	6
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
4	47
1	5
0	5
0	34
0	2
1	31
0	12
0	4
0	0
0	8
0	0
1	0
213	62
15	62
0	5
2	9
0	9
0	6
0	10
4	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
215	133
0	118
1	22
0	15
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	4
7	4
0	0
0	0
1	0
0	0
0	0
89	0
0	0
0	0
2	52
0	50
0	45
0	43
0	43
0	22
0	12
2	12
0	2
3	7
0	0
0	0
0	0
0	0
0	0
1	95
0	97
0	97
0	94
1	3
0	2
1	0
0	7
0	18
0	0
0	18
0	1
1	13
0	0
0	0
2	4
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	49
0	66
0	47
2	62
0	13
0	47
0	1
1	14
0	56
0	0
1	1
0	31
0	11
52	61
0	55
0	8
0	0
1	0
0	6
0	120
3	86
2	89
0	6
0	7
0	14
0	2
2	10
3	4
1	13
0	2
0	0
0	0
1	124
3	129
0	48
0	11
0	5
0	0
0	0
0	0
1	0
0	5
0	27
1	27
0	17
0	19
0	19
4	27
0	17
0	4
0	0
24	280
0	247
3	68
2	135
0	23
1	95
3	0
0	0
17	5
1	5
0	2
0	0
0	0
0	0
0	0
0	25
0	5
8	25
0	0
0	4
0	0
0	1
0	32
0	32
0	32
0	5
0	5
0	5
0	5
6	30
0	30
0	0
0	0
0	0
2	5
0	0
0	5
0	3
0	1
0	1
0	1
0	1
0	0
0	5
19	9
0	10
0	17
0	15
0	5
7	6
0	15
0	16
0	10
0	95
0	0
0	0
0	116
2	29
0	33
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	11
2	0
0	11
0	0
0	30
0	30
0	1
0	1
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
74	11
2	0
0	11
1	0
0	1
0	0
2	37
2	63
0	63
1	3
0	19
1	9
0	2
0	0
1	1
1	0
0	0
0	7
1	0
0	3
1	3
1	6
0	5
0	3
0	0
2	0
190	184
0	91
11	18
24	107
1	16
0	25
1	25
0	14
0	0
1	21
40	21
0	0
0	0
2	0
270	71
3	66
0	35
70	24
2	20
0	0
0	1
0	79
0	118
2	104
0	39
0	55
0	33
0	2
0	0
0	0
7	18
0	12
0	14
0	3
0	4
1	3
0	3
24	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
27	1
5	36
0	14
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	9
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
13	1
0	1
0	1
0	14
1	8
0	9
0	4
0	4
0	3
0	0
0	0
0	2
0	1
16	11
1	11
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	5
0	11
0	0
0	1
0	13
0	3
0	11
4	13
0	0
0	0
0	0
0	13
0	0
0	0
0	18
0	30
0	25
0	23
0	2
0	5
0	3
5	12
2	2
0	11
4	6
1	7
0	1
20	9
7	9
0	0
3	1
0	0
0	1
0	0
0	0
193	276
0	276
1	5
3	0
0	4
3	8
3	0
4	0
162	208
0	70
0	147
0	152
3	218
1	23
2	33
17	87
5	150
2	153
1	120
4	11
0	36
0	17
18	109
1	17
0	13
1	14
0	16
0	12
0	6
0	7
0	1
0	1
0	1
0	0
2	50
0	26
0	10
0	7
0	42
0	7
1	0
0	6
10	26
0	22
0	0
0	2
0	1
0	0
1	0
2	0
0	2
26	16
0	12
0	10
0	7
0	0
0	0
0	0
0	0
0	0
93	0
0	0
0	0
0	19
0	2
7	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
1	3
1	30
0	4
0	0
0	0
0	3
0	25
69	53
8	14
1	3
0	56
9	0
0	6
0	0
2	32
0	30
0	0
0	32
0	30
0	0
104	77
0	65
0	17
0	0
0	5
0	5
2	4
1	7
0	15
1	35
0	39
0	43
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	16
0	4
0	1
0	2
0	2
0	2
0	2
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
10	55
0	52
0	32
0	2
1	0
0	0
0	0
0	0
0	0
1	0
0	0
284	0
9	0
4	12
0	4
0	0
0	0
0	0
1	0
1	3
0	0
1	0
1	8
0	1
0	1
0	1
0	0
5	3
102	46
0	28
0	19
3	0
0	0
0	7
0	62
1	5
1	6
0	5
14	77
0	3
0	7
0	5
0	0
0	20
0	0
0	10
0	13
0	10
0	17
0	0
0	19
0	0
402	1
1	0
0	0
1	1
0	0
74	4
1	0
0	0
0	0
0	0
0	4
0	4
0	4
0	1
0	0
1	0
17	32
0	32
1	32
2	0
1	0
0	9
1	7
0	4
0	9
0	0
0	0
2	0
14	8
0	7
0	9
0	9
0	0
0	0
0	0
53	22
0	0
0	5
0	0
0	11
0	9
0	12
0	0
0	0
0	1
0	0
0	10
0	24
0	21
0	0
0	38
0	8
0	29
0	29
0	4
0	0
0	9
0	2
0	6
0	2
0	3
0	2
78	10
0	2
0	11
0	11
0	1
1	0
12	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
5	118
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
3	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	53
1	2
2	9
0	17
0	47
2	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	51
0	29
1	199
0	199
0	121
52	121
2	191
0	191
0	0
4	0
2	0
0	25
0	0
0	0
0	0
0	163
0	163
0	165
0	20
0	0
0	0
1	4
2	5
6	2
0	2
17	0
1	19
1	229
0	48
0	8
3	208
0	33
0	1
2	95
2	79
0	0
0	8
0	18
0	6
0	0
36	804
1	268
1	496
0	71
5	582
0	495
1	146
0	129
6	125
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	4
0	7
1	3
0	1
0	4
0	7
0	2
0	6
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	19
1	12
0	19
0	3
0	0
0	1
0	0
0	0
0	0
0	0
71	5
0	5
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	18
0	11
0	3
0	16
0	68
30	73
1	14
0	16
0	18
1	0
1	0
1	25
1	25
0	2
0	2
0	0
0	0
2	0
0	0
0	0
0	51
0	22
0	2
0	51
80	38
1	38
0	8
0	33
43	35
0	11
0	12
0	0
0	2
2	0
2	350
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
7	146
0	146
0	35
0	26
0	17
0	11
0	0
0	4
0	6
0	7
0	0
0	4
30	27
2	5
1	7
0	1
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	140
0	150
0	0
0	0
0	155
0	147
0	0
0	44
1	9
0	6
0	7
1	0
0	44
0	145
0	142
0	11
0	3
0	48
0	9
3	2
0	1
0	10
0	17
0	17
0	9
0	7
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
2	1
2	60
0	60
0	60
0	17
1	30
1	42
0	20
6	0
4	0
5	1
3	15
1	0
4	0
1	0
0	13
1	0
1	0
229	72
0	72
0	2
0	0
0	0
0	1188
13	1250
11	1299
1	641
1	677
0	231
5	15
0	31
0	10
0	0
5	103
11	103
0	91
1	4
0	31
3	5
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	6
0	6
0	3
0	2
0	2
0	2
0	1
1	0
1	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
191	91
1	26
2	65
5	0
0	9
0	0
57	48
0	0
0	1
0	48
1	7
0	12
1	1776
0	1642
0	1678
0	1733
0	1769
7	1746
0	1812
3	985
1	41
0	275
0	113
5	58
0	402
0	23
0	144
1	128
0	38
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
194	0
0	0
0	0
0	0
0	0
0	10
0	4
0	16
0	11
0	0
0	0
38	0
0	0
0	2
0	3
0	3
0	13
0	13
0	16
0	28
0	27
0	14
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
216	405
4	402
0	10
0	0
94	282
0	281
3	176
624	1253
0	1249
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	633
1	638
0	640
0	186
0	284
0	274
0	258
2	253
0	10
1	31
0	31
0	15
1	24
0	13
0	14
0	14
0	9
0	4
0	6
0	0
0	2
0	2
0	0
0	2
0	2
0	4
0	4
0	0
0	0
0	0
0	0
0	0
57	362
24	361
0	331
0	0
18	188
8	108
2	188
0	31
0	28
0	1
0	2
15	18
0	88
0	8
0	8
0	94
0	9
0	0
1	272
6	224
0	249
20	269
1	10
0	35
0	21
0	22
0	6
0	8
3	0
3	80
1	0
0	2
0	0
0	2
0	0
0	8
0	10
0	11
0	9
0	3
0	0
0	0
0	0
1	0
0	0
0	1
5	254
0	239
0	16
0	0
0	0
0	0
0	0
0	0
20	29
0	30
0	8
1	15
0	1
0	0
0	0
2	0
90	16
0	11
0	5
0	13
0	13
0	13
0	1
0	3
0	2
0	0
0	3
0	3
0	0
0	0
0	67
4	67
0	64
0	64
0	60
0	14
0	14
0	0
0	0
3	19
0	19
1	19
0	2
0	50
0	50
0	46
0	7
0	14
0	7
0	0
0	6
0	2
0	0
0	5
0	6
0	3
0	0
0	3
0	0
0	0
0	3
0	5
3	95
0	3
0	1
0	3
0	38
0	3
0	2
1	2
1	62
2	34
0	3
29	18
2	5
0	13
0	9
0	9
0	3
0	3
0	2
0	1
0	0
9	4
0	0
0	4
28	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
15	2
2	2
14	162
5	154
0	115
0	162
0	6
1	1
0	30
0	16
1	155
0	167
0	147
0	11
0	151
0	1
0	0
0	0
0	22
0	39
0	47
0	48
0	11
0	5
0	18
1	18
0	25
4	41
0	36
0	123
0	10
0	13
0	4
0	3
0	181
2	170
2	174
1	174
3	186
0	185
0	31
0	16
0	5
0	0
2	14
0	19
1	55
0	58
3	60
0	56
0	21
0	6
0	0
3	16
0	8
0	11
0	7
0	8
0	7
0	1
0	2
0	0
0	1
1	2
0	0
1	67
0	8
0	21
0	53
1	13
0	47
0	25
0	25
0	7
0	12
0	10
0	1
0	1
0	7
0	4
6	7
0	821
0	750
0	555
2	323
12	177
1	80
0	69
0	55
0	0
0	0
0	0
0	0
66	111
0	42
0	49
1	105
0	114
1	44
0	101
0	11
1	6
0	0
1	1
2	6
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	93
0	93
6	92
0	94
2	92
0	29
2	46
0	26
0	50
0	32
0	4
0	2
0	7
0	1
836	220
0	2
2	218
1	0
0	0
2	115
0	5
0	21
0	0
0	1
0	1
0	0
0	1
0	6
0	114
0	0
0	4
0	6
0	7
0	5
0	3
0	43
0	46
1	6
0	16
0	20
0	16
0	19
0	17
1	4
1	16
0	9
0	13
3	6
0	0
0	0
0	0
1	36
0	37
0	36
0	29
0	0
0	0
0	2
0	0
0	2
0	0
4	44
0	0
0	4
5	34
1	4
1	4
0	0
0	0
1	30
3	22
0	16
1	17
14	0
0	0
1	70
1	70
2	68
0	3
0	4
0	51
0	4
0	0
0	0
0	0
2	53
0	3
0	3
0	45
0	3
0	2
2	56
0	4
0	1
0	3
0	21
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	133
0	133
0	74
0	10
0	57
3	33
0	7
0	0
0	0
0	0
0	0
0	0
0	12
2	12
3	0
0	0
236	2
0	0
0	0
0	65
0	67
0	61
0	0
0	26
0	0
1	2
0	6
0	4
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
1	0
0	0
1	65
0	58
2	65
18	29
0	29
0	4
1	6
0	14
0	7
0	2
0	0
1	2
0	2
0	0
0	2
0	1
0	1
0	0
0	0
24	9
0	9
1	2
1	0
0	35
0	35
0	35
0	35
0	7
0	1
0	1
0	2
0	2
0	1
0	1
0	2
0	0
0	0
0	0
30	20
0	20
42	81
0	37
0	32
0	30
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
7	0
0	0
57	231
0	225
0	16
0	40
3	0
0	24
0	11
1	0
0	1
0	1
0	0
0	0
0	0
1	8
0	7
2	8
2	2
0	8
0	0
0	0
1	2
0	2
0	1
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
35	25
0	25
2	74
1	0
0	74
0	0
1	0
0	0
15	0
0	0
0	0
6	2
0	0
1	0
0	1
0	1
0	0
0	0
2	84
0	16
0	82
0	82
0	38
1	82
2	79
5	74
0	21
0	17
2	19
0	28
2	0
0	5
13	0
0	19
4	8
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
44	118
0	108
1	101
0	102
0	82
0	101
0	62
0	26
62	0
54	0
15	8
58	8
69	0
13	0
57	0
1	0
0	3
0	3
0	0
0	0
130	0
56	0
131	0
116	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	18
0	17
0	5
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	451
0	448
1	200
1	378
1	62
0	7
10	13
0	8
0	11
0	51
0	136
5	8
0	0
0	16
0	0
0	52
0	18
0	2
0	0
3	0
1	6
0	6
0	6
0	6
64	1
0	1
0	1
0	0
0	0
0	20
0	0
0	0
0	1
0	0
0	1
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	7
0	1
0	2
0	1
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
