UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	247
0	247
6	122
0	0
0	3
0	13
0	54
0	45
0	0
0	12
0	8
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
466	73
0	48
0	25
114	5
0	5
1	0
0	0
0	0
2	1
0	0
0	0
0	0
0	412
5	401
0	343
1	237
0	0
0	12
1	29
0	0
3	34
1	38
1	15
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	205
0	1165
1	12
0	12
0	0
0	68
0	2
3	2
0	0
0	0
0	0
0	0
0	1
0	0
2	333
0	143
0	279
0	94
0	3
0	3
0	0
0	2
1	0
0	0
0	0
0	1842
36	19157
26	15145
9	5020
3	15063
4	10139
302	281
2	244
0	0
1	0
0	197
0	191
0	185
1	189
0	184
0	0
0	0
0	0
0	399
0	412
0	396
0	294
0	400
0	388
1	195
0	2
0	11
3	23
0	9
0	14
10	44
0	6
450	97
0	57
5	85
1	0
1	0
577	1180
4	1244
14	880
4	768
3	849
0	453
3	119
0	0
0	3
1	1
1	1
2	0
3	0
1	451
0	83
18	451
0	39
2	11
17	17
0	7
0	0
2	16
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	134
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
206	4098
1	4102
3	716
2	627
2	127
0	0
0	0
0	0
1	0
4	72
0	0
0	72
0	17
0	17
0	0
0	0
35	0
485	19
0	19
0	0
0	0
10	94
12	94
0	0
1	3
0	3
0	1
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	146
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
9	0
0	0
16	11
0	11
0	4
0	0
1	0
0	0
0	0
18	212
0	1
2	205
48	362
0	37
0	215
0	120
0	108
0	101
54	11
0	11
0	0
0	0
0	56
0	160
0	163
0	166
0	102
11	167
0	12
0	72
3	27
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	125
0	3254
0	744
0	977
0	15136
0	14250
0	17276
0	14053
2	279
0	37
0	10
16	264
6	17
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	107
0	0
0	0
0	0
0	0
0	0
0	27
0	0
1	605
0	603
1	278
0	9
0	0
0	66
1	60
1	72
0	0
0	0
2	53
1	23
0	0
0	1
0	0
0	0
0	271
0	283
0	283
1	253
2	188
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
345	83
2	83
0	0
0	0
0	0
0	0
1	2
0	2
0	0
0	2
1	16
0	149
0	147
0	16
1	20
0	145
0	87
1	6
1	75
121	22
2	20
0	1
0	0
1	0
0	105
0	119
0	14
0	16
0	15
0	12
0	8
121	10
0	2
1	21
0	2
0	1
0	2
0	0
0	1
0	0
0	0
1	1803
0	0
0	0
0	0
0	97
0	6
0	6
0	43
0	1754
0	1935
0	1871
1	0
0	4
0	2
0	0
3	4
1	93
1	183
0	1885
0	13
1	5
1	1
0	11
4	523
0	1182
0	3
0	21
0	108
0	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	70
5	67
0	0
186	78
0	0
0	28
5	48
0	49
0	5
0	49
0	1
0	0
4	1
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	4
0	1
0	0
0	0
2	17
1	7
0	2
0	7
0	0
4	0
0	1252
10	1254
7	126
2	86
0	105
0	37
0	18
4	0
0	17
12	77
471	79
4	2
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
196	163
8	149
0	14
5	0
147	806
1	468
2	793
0	0
1	21
0	28
0	133
1	0
0	199
0	44
0	24
0	1
29	0
0	0
0	47
0	8
0	2
0	42
12	118
0	175
0	168
0	185
0	216
1	203
24	0
0	201
0	0
1	4
0	2
0	0
0	446
0	463
0	228
2	229
0	0
1	35
1	21
0	8
8	11
0	0
0	6
0	0
1	6
0	17
24	171
11	146
1	165
0	153
2	7
1	16
7	1
60	12
0	12
0	0
0	0
0	132
0	124
0	3
1	0
0	25
0	0
0	14
0	11
0	12
0	5
1	1
0	0
1	27
0	25
0	5
0	1
0	5
2	0
1	213
1	211
0	211
0	213
2	23
1	14
0	2
0	3
8	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	430
137	521
0	27
10	31
1	1
0	230
534	114
6	2
19	33
0	95
0	70
0	2
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	546
1	546
0	165
0	15
5	18
0	24
0	22
0	7
0	0
0	0
1	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	77
0	0
1	54
0	57
0	74
0	0
0	0
0	0
0	48
0	24
0	52
0	40
0	40
0	40
0	6
330	18
0	0
7	147
5	165
0	114
0	97
2	155
0	15
1	99
0	43
0	43
0	4
0	2
0	0
0	1
0	0
0	0
0	2
1	0
0	12
4	13
0	0
0	1
0	0
0	0
0	12
0	12
0	8
0	12
0	8
9	21
0	21
0	14
5	2
0	0
0	4
9	9
0	6
0	9
0	51
9	78
4	0
0	41
3	14
32	230
4	208
0	0
9	0
1	148
0	208
1	19
0	0
0	0
0	0
0	0
0	0
0	0
27	321
10	276
0	307
28	286
0	49
0	233
0	137
0	0
83	601
9	563
0	16
0	67
0	78
36	158
6	155
0	15
0	2
0	7
2	5
0	7
0	0
1	2
0	2
0	1
1	5
0	0
0	3
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
45	259
0	0
0	79
16	0
2	185
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
59	2301
1	1905
4	1803
2	1804
1	996
0	756
5	33
0	2
0	13
0	14
0	0
0	0
0	0
0	0
4	157
0	157
0	101
0	25
3	22
0	0
199	68
2	46
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	977
0	1010
0	0
0	218
2	814
0	754
0	711
0	832
0	793
0	41
0	1
0	0
1	38
0	25
0	83
1	0
8	29
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	104
0	0
0	105
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
2	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
1	33
0	56
0	56
1	6
1	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	153
4	70
4	89
11	31
0	47
0	0
1	87
2	43
0	0
0	0
0	0
0	0
0	0
0	0
0	149
0	149
4	16
0	0
0	30
0	3
0	18
3	17
0	3
1	0
190	0
69	149
0	149
0	9
0	808
0	0
0	0
0	0
0	2
0	3
126	25
0	0
0	0
0	15
0	2
2	0
1	0
0	0
0	0
0	0
0	0
28	260
0	221
1	87
0	53
0	5
0	3
1	20
1	10
0	22
2	18
0	0
0	0
0	0
1	2
1	466
1	62
0	68
2	468
0	279
0	248
0	52
0	171
0	25
0	0
0	0
2	0
0	0
0	0
0	0
0	148
0	135
0	105
0	116
0	99
1	112
0	104
0	29
0	18
0	21
0	30
0	21
0	25
0	14
0	13
4	137
0	136
0	105
0	89
0	41
2	10
1	3
1	154
1	0
6	154
0	0
2	0
9	168
0	168
0	8
0	2
0	31
0	28
1	0
1	0
0	0
0	0
0	0
0	5
9	344
1	124
0	311
0	33
0	0
0	0
0	0
0	284
1	0
0	2
0	0
0	0
0	0
0	0
0	35
230	108
0	3
0	0
0	0
0	15
0	13
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	164
7	158
0	16
0	16
0	104
0	0
7	84
0	23
0	13
0	0
1	401
0	0
0	0
59	11
1	11
0	1
0	1
0	3
0	3
0	3
0	1
0	0
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	60
1	60
0	0
3	7
0	0
0	2
0	0
0	88
0	4
0	0
0	1
0	0
0	2
84	55
0	49
0	8
0	5
1	0
0	0
0	0
0	0
0	0
1	33
0	0
0	0
0	0
0	0
0	170
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	43
0	40
0	65
4	65
0	60
1	30
0	21
0	21
0	1
0	4
1	0
0	0
0	0
0	0
0	0
7	285
0	280
0	275
11	284
1	7
0	6
2	1
0	15
0	42
0	0
0	47
0	4
0	24
0	0
0	0
0	5
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	157
0	142
0	0
1	0
0	254
0	406
0	245
0	398
0	49
0	236
0	3
0	55
0	371
0	0
1	8
0	209
0	80
108	309
0	261
0	28
0	1
1	1
1	14
15	601
3	420
6	433
0	29
0	54
1	87
0	9
4	39
25	20
4	58
0	8
0	0
0	0
1	298
11	300
0	92
1	20
0	10
0	1
0	0
0	0
0	0
0	182
1	139
0	136
1	90
1	60
0	78
11	127
0	75
1	34
0	0
5	51
0	42
2	9
0	27
0	6
0	17
0	0
0	0
85	39
0	30
2	14
0	8
0	8
1	7
0	0
0	45
0	12
13	45
0	0
0	7
0	0
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	63
0	0
0	63
1	4
0	4
0	1
0	2
0	1
0	0
1	11
139	27
0	33
0	76
2	59
0	14
12	25
1	66
0	71
1	39
2	310
0	0
0	0
1	361
2	91
0	102
2	31
0	11
0	0
0	0
0	0
0	0
2	6
0	0
0	0
108	16
0	1
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	9
0	8
0	4
1	3
235	16
0	2
0	6
0	0
64	9
0	0
0	9
0	0
0	0
0	0
1	84
2	137
0	137
0	7
0	44
0	17
0	5
0	0
0	1
0	0
0	1
0	18
0	0
0	11
0	9
0	11
0	8
0	3
0	0
0	0
996	1176
0	693
21	95
92	530
1	65
4	129
0	107
0	42
0	0
0	25
50	26
1	0
0	0
3	0
553	405
7	201
0	97
131	203
2	103
0	1
0	16
0	151
1	209
1	189
0	79
0	99
1	79
1	6
5	0
0	16
0	0
0	0
0	0
0	0
0	0
1	0
0	0
36	0
0	0
0	0
0	0
0	0
0	0
0	80
0	0
0	0
0	0
0	0
1	0
1	393
0	190
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	55
2	56
0	48
0	1
0	0
2	3
0	2
0	2
3	0
0	0
0	0
0	0
0	0
0	0
6	7
14	0
48	3
0	1
0	1
0	61
4	39
0	42
0	16
0	18
1	16
0	3
0	5
1	11
0	11
50	30
5	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
1	26
1	40
0	38
0	226
0	2
2	8
0	3
0	13
3	4
1	20
10	17
136	258
2	54
17	18
4	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
455	651
0	189
0	515
0	471
1	449
0	62
3	89
32	174
11	353
0	346
0	272
4	17
0	79
0	43
20	223
0	22
0	31
2	70
0	73
2	67
0	17
0	31
0	19
3	20
0	17
3	0
12	133
0	59
0	25
0	20
0	106
0	12
3	0
0	12
96	106
0	83
0	0
0	4
0	4
3	6
0	2
5	0
0	2
63	52
0	53
0	51
0	38
0	2
0	0
0	0
0	0
0	0
214	3
0	0
0	0
0	166
0	38
5	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	15
0	75
0	19
0	1
0	2
0	12
0	58
149	102
2	35
2	12
0	119
7	0
0	12
0	0
26	307
0	283
2	0
0	293
0	269
0	0
230	222
0	199
5	36
0	0
0	17
0	17
0	9
3	11
1	20
0	39
0	43
0	47
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	213
11	211
0	191
3	82
0	51
0	53
0	34
0	3
0	3
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	3
0	0
48	346
1	321
1	152
0	9
0	2
0	0
0	0
0	0
0	0
0	0
0	0
247	0
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
358	160
0	82
0	58
3	0
0	0
0	30
0	294
0	33
0	24
0	17
90	330
0	21
0	34
0	21
0	0
2	87
0	0
0	53
0	92
1	49
2	49
0	0
0	91
0	0
461	1
0	0
0	1
0	0
0	0
75	5
0	0
0	0
0	1
0	0
0	4
0	3
0	3
0	1
0	0
0	0
29	108
1	108
3	108
1	1
0	0
0	33
0	31
0	9
0	30
0	2
1	1
0	0
43	29
0	25
0	23
0	17
0	21
1	0
0	2
186	81
1	0
0	5
1	0
0	37
0	33
0	62
0	0
0	0
0	1
0	0
0	78
0	207
1	173
0	0
2	199
0	24
0	151
0	132
1	7
0	1
1	33
0	4
0	37
0	14
0	23
0	19
63	10
0	1
0	10
1	10
0	0
0	1
3	0
0	5
0	1
0	0
0	0
0	0
0	0
0	0
24	1665
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	240
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	36
0	1
0	6
0	9
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	239
0	51
1	436
1	436
1	250
60	250
9	429
1	429
0	0
2	0
0	0
0	38
0	0
0	0
0	0
1	345
0	343
0	344
0	18
1	1
0	0
0	1
3	1
2	10
0	7
16	0
1	25
6	530
0	74
0	32
3	509
0	65
1	4
4	227
2	193
0	0
0	19
0	42
0	9
1	0
87	2361
0	645
0	1277
1	400
3	1794
0	1772
5	531
1	519
5	458
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	99
6	51
0	103
0	23
0	3
0	6
1	0
0	0
0	0
0	0
109	21
0	21
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	66
0	50
0	6
0	52
0	258
122	268
0	38
1	53
0	61
1	0
1	0
5	132
4	126
2	9
0	16
0	0
0	0
45	1
0	0
0	0
0	167
0	67
1	11
0	162
29	14
0	13
0	5
0	50
74	51
0	22
0	16
0	0
2	4
0	0
35	1055
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
18	483
0	485
0	108
0	100
0	47
1	19
0	2
0	16
0	47
0	31
0	3
0	16
111	146
2	15
0	31
0	1
0	149
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	12
0	12
0	0
0	0
0	12
0	12
0	0
0	4
0	1
1	1
0	1
0	0
0	4
0	11
0	11
0	3
0	1
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
4	155
0	154
0	155
0	46
13	164
3	215
0	79
1	0
0	0
3	0
2	46
0	0
1	0
1	0
0	45
4	0
2	0
391	132
0	132
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	304
0	0
7	262
12	262
0	215
0	3
3	57
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	6
0	5
0	6
0	2
0	2
0	4
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
162	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
179	186
0	10
0	13
0	186
0	21
0	17
0	5399
0	4932
0	4675
0	5190
0	4933
194	5385
1	5144
12	2766
2	151
1	859
0	356
1	171
15	1038
1	72
0	505
0	437
0	130
2	1
0	1
3	0
0	0
0	2
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	43
0	0
21	0
0	0
0	0
0	0
0	0
0	20
0	12
0	35
0	22
2	2
0	2
230	0
0	0
0	5
0	20
0	31
2	79
0	96
0	166
0	218
0	202
3	143
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
628	888
3	798
1	289
0	0
3	6
0	6
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	396
0	395
0	399
0	115
0	191
0	182
0	184
0	185
0	13
0	14
0	14
0	5
0	13
0	9
0	16
0	16
0	11
0	6
1	10
0	0
0	2
0	0
0	2
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
97	945
44	924
0	888
17	0
39	793
33	578
3	793
0	98
5	212
0	3
0	4
39	47
0	88
2	15
0	16
0	109
0	29
1	0
0	209
14	170
1	195
12	215
1	10
0	24
0	15
0	15
0	3
0	11
1	0
5	72
0	0
0	6
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	580
4	564
0	37
0	0
0	0
0	0
0	0
0	0
171	292
0	298
0	111
0	167
0	4
0	4
0	0
1	0
443	87
1	67
1	21
0	36
0	36
0	36
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
1	181
6	178
0	163
1	163
0	152
0	19
0	20
0	3
0	0
5	81
6	85
0	85
0	7
0	184
0	189
5	177
0	21
0	58
0	27
0	0
0	12
1	4
0	0
1	123
6	118
0	78
0	11
0	82
0	7
1	3
0	55
0	67
15	425
0	5
0	0
0	0
0	176
0	24
0	5
5	0
0	290
4	159
0	27
0	0
0	0
0	0
0	12
0	12
0	9
0	8
0	5
0	1
0	0
3	4
0	0
0	4
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	0
0	0
0	0
6	216
8	204
0	142
1	215
0	8
0	0
1	44
1	25
1	558
0	596
4	496
0	17
0	547
3	3
1	0
0	0
0	74
2	128
4	143
0	146
1	27
0	8
0	53
2	57
2	78
9	127
2	125
0	281
0	12
2	90
0	29
1	27
0	319
1	304
1	310
0	313
4	329
0	320
0	44
0	22
2	15
1	1
19	34
0	46
6	195
1	202
4	207
1	195
0	57
0	28
0	0
6	72
5	35
0	53
0	36
0	37
1	38
1	3
1	6
8	0
0	6
25	10
0	0
0	192
4	13
0	66
0	163
0	55
0	164
0	75
0	89
0	44
0	33
0	25
1	4
2	6
0	38
1	45
4	31
0	258
0	223
0	154
0	95
4	75
0	26
0	24
0	19
0	0
0	0
0	0
0	0
72	104
0	37
0	43
0	104
0	106
0	41
0	98
0	8
1	1
0	0
1	1
0	3
24	3
0	0
2	0
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	330
0	330
16	326
0	329
11	332
0	99
5	174
0	66
1	156
0	89
0	10
1	10
0	6
0	3
12	4
0	1
0	5
0	0
0	0
0	257
0	12
2	159
0	0
0	3
0	1
0	2
0	2
0	16
0	254
0	0
27	65
0	122
0	133
0	96
1	5
4	266
1	293
2	51
0	91
1	134
0	111
0	91
1	118
2	19
1	97
0	42
1	63
4	42
0	0
0	0
0	0
9	164
1	165
3	150
0	144
0	6
0	1
0	4
0	0
1	4
0	0
0	24
1	0
0	0
0	20
0	0
0	0
0	0
0	0
0	21
3	14
0	10
2	11
4	0
0	0
1	223
1	223
2	219
0	21
0	29
1	159
2	11
0	7
1	0
0	0
7	162
0	2
0	1
0	143
6	2
0	1
8	171
0	2
0	5
0	11
0	58
0	5
0	0
0	0
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	23
0	13
0	1
0	11
0	4
0	3
0	0
0	0
0	0
0	0
0	0
4	91
14	94
3	20
0	0
1	0
0	0
0	0
1	194
0	215
0	181
0	0
0	67
1	0
0	16
0	35
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	320
0	284
2	320
36	62
0	62
1	15
0	35
0	70
0	40
0	27
0	0
0	0
0	0
0	0
0	28
0	0
0	0
0	0
0	0
26	10
0	10
0	5
0	0
0	184
0	184
0	184
0	184
1	62
0	13
0	13
0	0
0	0
0	11
0	13
0	0
0	6
0	3
0	0
54	43
1	43
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
94	418
0	404
0	40
0	65
1	0
0	33
1	26
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	2
0	0
0	2
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	26
1	0
0	0
0	0
61	48
0	48
3	293
4	0
0	293
0	0
0	0
0	0
215	17
1	17
1	7
152	10
0	0
0	6
0	1
0	1
0	7
0	6
4	312
0	106
5	295
0	292
5	138
1	274
7	254
10	209
0	63
0	43
0	51
1	72
4	0
2	22
50	0
2	48
12	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
180	335
3	304
1	280
0	300
0	239
0	292
0	182
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1680
0	1671
1	759
9	1395
2	225
4	33
9	36
0	45
0	28
1	191
0	464
4	34
0	0
0	54
0	0
0	162
0	52
2	6
0	0
0	0
3	78
0	78
0	64
0	64
0	0
0	0
0	0
0	0
0	0
1	1257
0	2
0	0
0	0
0	0
0	1
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
